external_gene_name	ensembl_gene_id	go_id	name_1006
AOC1	ENSG00000002726	GO:0070062	extracellular exosome
AOC1	ENSG00000002726	GO:0006805	xenobiotic metabolic process
AOC1	ENSG00000002726	GO:0043312	neutrophil degranulation
AOC1	ENSG00000002726	GO:0035580	specific granule lumen
AOC1	ENSG00000002726	GO:0008144	drug binding
AOC1	ENSG00000002726	GO:0044877	protein-containing complex binding
AOC1	ENSG00000002726	GO:0046677	response to antibiotic
AOC1	ENSG00000002726	GO:0042493	response to drug
AOC1	ENSG00000002726	GO:0071504	cellular response to heparin
AOC1	ENSG00000002726	GO:0071280	cellular response to copper ion
AOC1	ENSG00000002726	GO:0071420	cellular response to histamine
AOC1	ENSG00000002726	GO:0052597	diamine oxidase activity
AOC1	ENSG00000002726	GO:0052598	histamine oxidase activity
AOC1	ENSG00000002726	GO:0052599	methylputrescine oxidase activity
AOC1	ENSG00000002726	GO:0052600	propane-1,3-diamine oxidase activity
AOC1	ENSG00000002726	GO:0035874	cellular response to copper ion starvation
AOC1	ENSG00000002726	GO:0097185	cellular response to azide
PEX5	ENSG00000139197	GO:0005515	protein binding
PEX5	ENSG00000139197	GO:0005737	cytoplasm
PEX5	ENSG00000139197	GO:0016020	membrane
PEX5	ENSG00000139197	GO:0015031	protein transport
PEX5	ENSG00000139197	GO:0005794	Golgi apparatus
PEX5	ENSG00000139197	GO:0005829	cytosol
PEX5	ENSG00000139197	GO:0005777	peroxisome
PEX5	ENSG00000139197	GO:0005778	peroxisomal membrane
PEX5	ENSG00000139197	GO:0016567	protein ubiquitination
PEX5	ENSG00000139197	GO:0032991	protein-containing complex
PEX5	ENSG00000139197	GO:0006625	protein targeting to peroxisome
PEX5	ENSG00000139197	GO:0047485	protein N-terminus binding
PEX5	ENSG00000139197	GO:0019899	enzyme binding
PEX5	ENSG00000139197	GO:0031333	negative regulation of protein-containing complex assembly
PEX5	ENSG00000139197	GO:0016558	protein import into peroxisome matrix
PEX5	ENSG00000139197	GO:0016560	protein import into peroxisome matrix, docking
PEX5	ENSG00000139197	GO:0000268	peroxisome targeting sequence binding
PEX5	ENSG00000139197	GO:0140311	protein sequestering activity
PEX5	ENSG00000139197	GO:0045046	protein import into peroxisome membrane
PEX5	ENSG00000139197	GO:0031267	small GTPase binding
PEX5	ENSG00000139197	GO:0005052	peroxisome matrix targeting signal-1 binding
PEX5	ENSG00000139197	GO:0033328	peroxisome membrane targeting sequence binding
ZADH2	ENSG00000180011	GO:0008270	zinc ion binding
ZADH2	ENSG00000180011	GO:0055114	oxidation-reduction process
ZADH2	ENSG00000180011	GO:0016491	oxidoreductase activity
ZADH2	ENSG00000180011	GO:0005777	peroxisome
ZADH2	ENSG00000180011	GO:0003674	molecular_function
ZADH2	ENSG00000180011	GO:0008150	biological_process
ZADH2	ENSG00000180011	GO:0045599	negative regulation of fat cell differentiation
ZADH2	ENSG00000180011	GO:0036132	13-prostaglandin reductase activity
ZADH2	ENSG00000180011	GO:0047522	15-oxoprostaglandin 13-oxidase activity
ZADH2	ENSG00000180011	GO:0006693	prostaglandin metabolic process
AMACR	ENSG00000242110	GO:0008410	CoA-transferase activity
AMACR	ENSG00000242110	GO:0005737	cytoplasm
AMACR	ENSG00000242110	GO:0043231	intracellular membrane-bounded organelle
AMACR	ENSG00000242110	GO:0016853	isomerase activity
AMACR	ENSG00000242110	GO:0005886	plasma membrane
AMACR	ENSG00000242110	GO:0005739	mitochondrion
AMACR	ENSG00000242110	GO:0006631	fatty acid metabolic process
AMACR	ENSG00000242110	GO:0005777	peroxisome
AMACR	ENSG00000242110	GO:0005829	cytosol
AMACR	ENSG00000242110	GO:0006625	protein targeting to peroxisome
AMACR	ENSG00000242110	GO:0005782	peroxisomal matrix
AMACR	ENSG00000242110	GO:0006699	bile acid biosynthetic process
AMACR	ENSG00000242110	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
AMACR	ENSG00000242110	GO:0008206	bile acid metabolic process
AMACR	ENSG00000242110	GO:0008111	alpha-methylacyl-CoA racemase activity
MPV17L	ENSG00000275543	GO:0016021	integral component of membrane
MPV17L	ENSG00000275543	GO:0005739	mitochondrion
MPV17L	ENSG00000275543	GO:0016020	membrane
MPV17L	ENSG00000275543	GO:0043231	intracellular membrane-bounded organelle
MPV17L	ENSG00000275543	GO:0005777	peroxisome
MPV17L	ENSG00000275543	GO:0005778	peroxisomal membrane
MPV17L	ENSG00000275543	GO:0005737	cytoplasm
MPV17L	ENSG00000275543	GO:0003674	molecular_function
MPV17L	ENSG00000275543	GO:0010730	negative regulation of hydrogen peroxide biosynthetic process
MPV17L	ENSG00000275543	GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
MARF1	ENSG00000277140	GO:0003676	nucleic acid binding
MARF1	ENSG00000277140	GO:0005777	peroxisome
MARF1	ENSG00000277140	GO:0010468	regulation of gene expression
MARF1	ENSG00000277140	GO:0003723	RNA binding
MARF1	ENSG00000277140	GO:0016020	membrane
MARF1	ENSG00000277140	GO:0005794	Golgi apparatus
MARF1	ENSG00000277140	GO:0043231	intracellular membrane-bounded organelle
MARF1	ENSG00000277140	GO:0051321	meiotic cell cycle
MARF1	ENSG00000277140	GO:0030154	cell differentiation
MARF1	ENSG00000277140	GO:0003674	molecular_function
MARF1	ENSG00000277140	GO:0010923	negative regulation of phosphatase activity
MARF1	ENSG00000277140	GO:0048477	oogenesis
MARF1	ENSG00000277140	GO:0007143	female meiotic nuclear division
IDI2	ENSG00000148377	GO:0016787	hydrolase activity
IDI2	ENSG00000148377	GO:0008299	isoprenoid biosynthetic process
IDI2	ENSG00000148377	GO:0004452	isopentenyl-diphosphate delta-isomerase activity
IDI2	ENSG00000148377	GO:0046872	metal ion binding
IDI2	ENSG00000148377	GO:0016853	isomerase activity
IDI2	ENSG00000148377	GO:0006629	lipid metabolic process
IDI2	ENSG00000148377	GO:0006694	steroid biosynthetic process
IDI2	ENSG00000148377	GO:0008202	steroid metabolic process
IDI2	ENSG00000148377	GO:0016126	sterol biosynthetic process
IDI2	ENSG00000148377	GO:0005515	protein binding
IDI2	ENSG00000148377	GO:0008203	cholesterol metabolic process
IDI2	ENSG00000148377	GO:0005777	peroxisome
IDI2	ENSG00000148377	GO:0005737	cytoplasm
IDI2	ENSG00000148377	GO:0006695	cholesterol biosynthetic process
IDI2	ENSG00000148377	GO:0005829	cytosol
IDI2	ENSG00000148377	GO:0009240	isopentenyl diphosphate biosynthetic process
IDI2	ENSG00000148377	GO:0050992	dimethylallyl diphosphate biosynthetic process
IDI2	ENSG00000148377	GO:0046490	isopentenyl diphosphate metabolic process
IDI1	ENSG00000067064	GO:0016787	hydrolase activity
IDI1	ENSG00000067064	GO:0008299	isoprenoid biosynthetic process
IDI1	ENSG00000067064	GO:0004452	isopentenyl-diphosphate delta-isomerase activity
IDI1	ENSG00000067064	GO:0046872	metal ion binding
IDI1	ENSG00000067064	GO:0016853	isomerase activity
IDI1	ENSG00000067064	GO:0006629	lipid metabolic process
IDI1	ENSG00000067064	GO:0006694	steroid biosynthetic process
IDI1	ENSG00000067064	GO:0008202	steroid metabolic process
IDI1	ENSG00000067064	GO:0016126	sterol biosynthetic process
IDI1	ENSG00000067064	GO:0008203	cholesterol metabolic process
IDI1	ENSG00000067064	GO:0005777	peroxisome
IDI1	ENSG00000067064	GO:0005737	cytoplasm
IDI1	ENSG00000067064	GO:0006695	cholesterol biosynthetic process
IDI1	ENSG00000067064	GO:0005829	cytosol
IDI1	ENSG00000067064	GO:0045540	regulation of cholesterol biosynthetic process
IDI1	ENSG00000067064	GO:0009240	isopentenyl diphosphate biosynthetic process
IDI1	ENSG00000067064	GO:0050992	dimethylallyl diphosphate biosynthetic process
PEX13	ENSG00000162928	GO:0016021	integral component of membrane
PEX13	ENSG00000162928	GO:0005515	protein binding
PEX13	ENSG00000162928	GO:0005777	peroxisome
PEX13	ENSG00000162928	GO:0016560	protein import into peroxisome matrix, docking
PEX13	ENSG00000162928	GO:0016020	membrane
PEX13	ENSG00000162928	GO:0015031	protein transport
PEX13	ENSG00000162928	GO:0043231	intracellular membrane-bounded organelle
PEX13	ENSG00000162928	GO:0005778	peroxisomal membrane
PEX13	ENSG00000162928	GO:0016567	protein ubiquitination
PEX13	ENSG00000162928	GO:0001561	fatty acid alpha-oxidation
PEX13	ENSG00000162928	GO:0006625	protein targeting to peroxisome
PEX13	ENSG00000162928	GO:0005779	integral component of peroxisomal membrane
PEX13	ENSG00000162928	GO:1990429	peroxisomal importomer complex
PEX13	ENSG00000162928	GO:0001764	neuron migration
PEX13	ENSG00000162928	GO:0007626	locomotory behavior
PEX13	ENSG00000162928	GO:0060152	microtubule-based peroxisome localization
PEX13	ENSG00000162928	GO:0021795	cerebral cortex cell migration
PEX13	ENSG00000162928	GO:0001967	suckling behavior
PNPLA8	ENSG00000135241	GO:0006629	lipid metabolic process
PNPLA8	ENSG00000135241	GO:0005737	cytoplasm
PNPLA8	ENSG00000135241	GO:0016020	membrane
PNPLA8	ENSG00000135241	GO:0016021	integral component of membrane
PNPLA8	ENSG00000135241	GO:0005524	ATP binding
PNPLA8	ENSG00000135241	GO:0005783	endoplasmic reticulum
PNPLA8	ENSG00000135241	GO:0005789	endoplasmic reticulum membrane
PNPLA8	ENSG00000135241	GO:0016787	hydrolase activity
PNPLA8	ENSG00000135241	GO:0005794	Golgi apparatus
PNPLA8	ENSG00000135241	GO:0016042	lipid catabolic process
PNPLA8	ENSG00000135241	GO:0006631	fatty acid metabolic process
PNPLA8	ENSG00000135241	GO:0048471	perinuclear region of cytoplasm
PNPLA8	ENSG00000135241	GO:0000139	Golgi membrane
PNPLA8	ENSG00000135241	GO:0005777	peroxisome
PNPLA8	ENSG00000135241	GO:0005778	peroxisomal membrane
PNPLA8	ENSG00000135241	GO:0008219	cell death
PNPLA8	ENSG00000135241	GO:0001516	prostaglandin biosynthetic process
PNPLA8	ENSG00000135241	GO:0019369	arachidonic acid metabolic process
PNPLA8	ENSG00000135241	GO:0036151	phosphatidylcholine acyl-chain remodeling
PNPLA8	ENSG00000135241	GO:0036152	phosphatidylethanolamine acyl-chain remodeling
PNPLA8	ENSG00000135241	GO:0043651	linoleic acid metabolic process
PNPLA8	ENSG00000135241	GO:0004622	lysophospholipase activity
PNPLA8	ENSG00000135241	GO:0034638	phosphatidylcholine catabolic process
PNPLA8	ENSG00000135241	GO:0047499	calcium-independent phospholipase A2 activity
PNPLA8	ENSG00000135241	GO:0046338	phosphatidylethanolamine catabolic process
PNPLA8	ENSG00000135241	GO:0050482	arachidonic acid secretion
TMEM35A	ENSG00000126950	GO:0016020	membrane
TMEM35A	ENSG00000126950	GO:0016021	integral component of membrane
TMEM35A	ENSG00000126950	GO:0031410	cytoplasmic vesicle
TMEM35A	ENSG00000126950	GO:0005777	peroxisome
TMEM35A	ENSG00000126950	GO:0005778	peroxisomal membrane
TMEM35A	ENSG00000126950	GO:0003674	molecular_function
TMEM35A	ENSG00000126950	GO:0008150	biological_process
TMEM35A	ENSG00000126950	GO:0005575	cellular_component
FAR2	ENSG00000064763	GO:0080019	fatty-acyl-CoA reductase (alcohol-forming) activity
FAR2	ENSG00000064763	GO:0016020	membrane
FAR2	ENSG00000064763	GO:0016021	integral component of membrane
FAR2	ENSG00000064763	GO:0016491	oxidoreductase activity
FAR2	ENSG00000064763	GO:0055114	oxidation-reduction process
FAR2	ENSG00000064763	GO:0006629	lipid metabolic process
FAR2	ENSG00000064763	GO:0102965	alcohol-forming fatty acyl-CoA reductase activity
FAR2	ENSG00000064763	GO:0005777	peroxisome
FAR2	ENSG00000064763	GO:0005778	peroxisomal membrane
FAR2	ENSG00000064763	GO:0043231	intracellular membrane-bounded organelle
FAR2	ENSG00000064763	GO:0005782	peroxisomal matrix
FAR2	ENSG00000064763	GO:0005779	integral component of peroxisomal membrane
FAR2	ENSG00000064763	GO:0010025	wax biosynthetic process
FAR2	ENSG00000064763	GO:0035336	long-chain fatty-acyl-CoA metabolic process
DEPP1	ENSG00000165507	GO:0005737	cytoplasm
DEPP1	ENSG00000165507	GO:0043231	intracellular membrane-bounded organelle
DEPP1	ENSG00000165507	GO:0005739	mitochondrion
DEPP1	ENSG00000165507	GO:0006914	autophagy
DEPP1	ENSG00000165507	GO:0005777	peroxisome
DEPP1	ENSG00000165507	GO:0010506	regulation of autophagy
PXT1	ENSG00000179165	GO:0005634	nucleus
PXT1	ENSG00000179165	GO:0005777	peroxisome
PXT1	ENSG00000179165	GO:0003674	molecular_function
PXT1	ENSG00000179165	GO:0008150	biological_process
PXT1	ENSG00000179165	GO:0043065	positive regulation of apoptotic process
ACOX3	ENSG00000087008	GO:0055114	oxidation-reduction process
ACOX3	ENSG00000087008	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors
ACOX3	ENSG00000087008	GO:0003997	acyl-CoA oxidase activity
ACOX3	ENSG00000087008	GO:0006635	fatty acid beta-oxidation
ACOX3	ENSG00000087008	GO:0005777	peroxisome
ACOX3	ENSG00000087008	GO:0071949	FAD binding
ACOX3	ENSG00000087008	GO:0006631	fatty acid metabolic process
ACOX3	ENSG00000087008	GO:0016020	membrane
ACOX3	ENSG00000087008	GO:0016491	oxidoreductase activity
ACOX3	ENSG00000087008	GO:0006629	lipid metabolic process
ACOX3	ENSG00000087008	GO:0005829	cytosol
ACOX3	ENSG00000087008	GO:0006625	protein targeting to peroxisome
ACOX3	ENSG00000087008	GO:0005782	peroxisomal matrix
ACOX3	ENSG00000087008	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
ACOX3	ENSG00000087008	GO:0050660	flavin adenine dinucleotide binding
ACOX3	ENSG00000087008	GO:0005504	fatty acid binding
ACOX3	ENSG00000087008	GO:0016402	pristanoyl-CoA oxidase activity
ACOX3	ENSG00000087008	GO:0055088	lipid homeostasis
TYSND1	ENSG00000156521	GO:0004252	serine-type endopeptidase activity
TYSND1	ENSG00000156521	GO:0016485	protein processing
TYSND1	ENSG00000156521	GO:0005777	peroxisome
TYSND1	ENSG00000156521	GO:0016020	membrane
TYSND1	ENSG00000156521	GO:0016787	hydrolase activity
TYSND1	ENSG00000156521	GO:0008233	peptidase activity
TYSND1	ENSG00000156521	GO:0006508	proteolysis
TYSND1	ENSG00000156521	GO:0008236	serine-type peptidase activity
TYSND1	ENSG00000156521	GO:0005829	cytosol
TYSND1	ENSG00000156521	GO:0006625	protein targeting to peroxisome
TYSND1	ENSG00000156521	GO:0005782	peroxisomal matrix
TYSND1	ENSG00000156521	GO:0002020	protease binding
TYSND1	ENSG00000156521	GO:0031998	regulation of fatty acid beta-oxidation
PLAAT3	ENSG00000176485	GO:0005737	cytoplasm
PLAAT3	ENSG00000176485	GO:0016020	membrane
PLAAT3	ENSG00000176485	GO:0016021	integral component of membrane
PLAAT3	ENSG00000176485	GO:0016740	transferase activity
PLAAT3	ENSG00000176485	GO:0016787	hydrolase activity
PLAAT3	ENSG00000176485	GO:0006629	lipid metabolic process
PLAAT3	ENSG00000176485	GO:0016042	lipid catabolic process
PLAAT3	ENSG00000176485	GO:0005886	plasma membrane
PLAAT3	ENSG00000176485	GO:0005515	protein binding
PLAAT3	ENSG00000176485	GO:0048471	perinuclear region of cytoplasm
PLAAT3	ENSG00000176485	GO:0004623	phospholipase A2 activity
PLAAT3	ENSG00000176485	GO:0008970	phospholipase A1 activity
PLAAT3	ENSG00000176485	GO:0006641	triglyceride metabolic process
PLAAT3	ENSG00000176485	GO:0007031	peroxisome organization
PLAAT3	ENSG00000176485	GO:0008654	phospholipid biosynthetic process
PLAAT3	ENSG00000176485	GO:0009617	response to bacterium
PLAAT3	ENSG00000176485	GO:0045786	negative regulation of cell cycle
PLAAT3	ENSG00000176485	GO:0046485	ether lipid metabolic process
PLAAT3	ENSG00000176485	GO:1904177	regulation of adipose tissue development
PLAAT3	ENSG00000176485	GO:0005777	peroxisome
PLAAT3	ENSG00000176485	GO:0005783	endoplasmic reticulum
PLAAT3	ENSG00000176485	GO:0102567	phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)
PLAAT3	ENSG00000176485	GO:0102568	phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)
PLAAT3	ENSG00000176485	GO:0005778	peroxisomal membrane
PLAAT3	ENSG00000176485	GO:0005829	cytosol
PLAAT3	ENSG00000176485	GO:0005575	cellular_component
PLAAT3	ENSG00000176485	GO:0016032	viral process
PLAAT3	ENSG00000176485	GO:0006644	phospholipid metabolic process
PLAAT3	ENSG00000176485	GO:0036149	phosphatidylinositol acyl-chain remodeling
PLAAT3	ENSG00000176485	GO:0036150	phosphatidylserine acyl-chain remodeling
PLAAT3	ENSG00000176485	GO:0036151	phosphatidylcholine acyl-chain remodeling
PLAAT3	ENSG00000176485	GO:0036152	phosphatidylethanolamine acyl-chain remodeling
PLAAT3	ENSG00000176485	GO:0016410	N-acyltransferase activity
PLAAT3	ENSG00000176485	GO:0052739	phosphatidylserine 1-acylhydrolase activity
PLAAT3	ENSG00000176485	GO:0052740	1-acyl-2-lysophosphatidylserine acylhydrolase activity
PLAAT3	ENSG00000176485	GO:0070292	N-acylphosphatidylethanolamine metabolic process
AL139011.2	ENSG00000258465	GO:0005777	peroxisome
PEX19	ENSG00000162735	GO:0005777	peroxisome
PEX19	ENSG00000162735	GO:0005737	cytoplasm
PEX19	ENSG00000162735	GO:0016020	membrane
PEX19	ENSG00000162735	GO:0005654	nucleoplasm
PEX19	ENSG00000162735	GO:0005829	cytosol
PEX19	ENSG00000162735	GO:0005515	protein binding
PEX19	ENSG00000162735	GO:0005778	peroxisomal membrane
PEX19	ENSG00000162735	GO:0050821	protein stabilization
PEX19	ENSG00000162735	GO:0055085	transmembrane transport
PEX19	ENSG00000162735	GO:0032991	protein-containing complex
PEX19	ENSG00000162735	GO:0007031	peroxisome organization
PEX19	ENSG00000162735	GO:0047485	protein N-terminus binding
PEX19	ENSG00000162735	GO:0016559	peroxisome fission
PEX19	ENSG00000162735	GO:0031526	brush border membrane
PEX19	ENSG00000162735	GO:0006625	protein targeting to peroxisome
PEX19	ENSG00000162735	GO:0061077	chaperone-mediated protein folding
PEX19	ENSG00000162735	GO:0072321	chaperone-mediated protein transport
PEX19	ENSG00000162735	GO:0051117	ATPase binding
PEX19	ENSG00000162735	GO:0036105	peroxisome membrane class-1 targeting sequence binding
PEX19	ENSG00000162735	GO:0045046	protein import into peroxisome membrane
PEX19	ENSG00000162735	GO:0072663	establishment of protein localization to peroxisome
PEX19	ENSG00000162735	GO:1900131	negative regulation of lipid binding
PXMP2	ENSG00000176894	GO:0016021	integral component of membrane
PXMP2	ENSG00000176894	GO:0005737	cytoplasm
PXMP2	ENSG00000176894	GO:0016020	membrane
PXMP2	ENSG00000176894	GO:0005515	protein binding
PXMP2	ENSG00000176894	GO:0005777	peroxisome
PXMP2	ENSG00000176894	GO:0005778	peroxisomal membrane
PXMP2	ENSG00000176894	GO:0008150	biological_process
PXMP2	ENSG00000176894	GO:0032991	protein-containing complex
CRAT	ENSG00000095321	GO:0016746	transferase activity, transferring acyl groups
CRAT	ENSG00000095321	GO:0016020	membrane
CRAT	ENSG00000095321	GO:0016740	transferase activity
CRAT	ENSG00000095321	GO:0005783	endoplasmic reticulum
CRAT	ENSG00000095321	GO:0005743	mitochondrial inner membrane
CRAT	ENSG00000095321	GO:0005739	mitochondrion
CRAT	ENSG00000095321	GO:0006629	lipid metabolic process
CRAT	ENSG00000095321	GO:0006631	fatty acid metabolic process
CRAT	ENSG00000095321	GO:0005777	peroxisome
CRAT	ENSG00000095321	GO:0005829	cytosol
CRAT	ENSG00000095321	GO:0006625	protein targeting to peroxisome
CRAT	ENSG00000095321	GO:0005782	peroxisomal matrix
CRAT	ENSG00000095321	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
CRAT	ENSG00000095321	GO:0019254	carnitine metabolic process, CoA-linked
CRAT	ENSG00000095321	GO:0004092	carnitine O-acetyltransferase activity
TKT	ENSG00000163931	GO:0003824	catalytic activity
TKT	ENSG00000163931	GO:0016607	nuclear speck
TKT	ENSG00000163931	GO:0046872	metal ion binding
TKT	ENSG00000163931	GO:0016740	transferase activity
TKT	ENSG00000163931	GO:0005654	nucleoplasm
TKT	ENSG00000163931	GO:0042803	protein homodimerization activity
