gene_id	gene_name	UPF1_log2FC	UPF1_padj	NBAS_log2FC	NBAS_padj	Frac-seq	APEX-seq	ER-RiboProf	ER-overlap
ENSG00000012822	CALCOCO1	0.294654706	0.132229783	-0.052847546	0.887334656	0	0	0	0
ENSG00000012963	UBR7	0.021873581	0.92512103	0.046175253	0.87803842	0	0	0	0
ENSG00000012983	MAP4K5	-0.187799358	0.279295766	-0.006175621	0.989988115	0	1	0	1
ENSG00000013016	EHD3	-0.00658169	NA	0.030602415	NA	NA	NA	NA	NA
ENSG00000013275	PSMC4	0.400912597	5.47E-09	0.038020552	0.859155507	0	0	0	0
ENSG00000013288	MAN2B2	0.100427879	0.413052454	0.0530658	0.837276892	0	1	0	1
ENSG00000013293	SLC7A14	0.056566039	0.890282307	0.058608177	NA	NA	NA	NA	NA
ENSG00000013297	CLDN11	-0.237382653	0.503886821	0.121779419	NA	0	0	0	0
ENSG00000013306	SLC25A39	-0.129004859	0.027418546	-0.019424268	0.922922907	0	0	0	0
ENSG00000013364	MVP	0.711329197	2.05E-09	0.189523919	0.426941946	0	0	0	0
ENSG00000013374	NUB1	0.035759765	0.800624966	-0.060842738	0.793173488	0	0	0	0
ENSG00000013375	PGM3	0.45103088	0.00706489	0.290611092	0.111199154	0	0	0	0
ENSG00000013392	RWDD2A	0.248831089	0.348429161	0.000857661	0.998418746	0	0	0	0
ENSG00000013441	CLK1	0.178715288	0.289906117	0.055959402	0.885319149	0	1	0	1
ENSG00000013503	POLR3B	-0.114100098	0.512777231	-0.068018985	0.818771007	0	0	0	0
ENSG00000013523	ANGEL1	0.028820869	0.919138945	-0.209391831	0.334370563	0	1	1	2
ENSG00000013561	RNF14	0.341726082	0.000975607	-0.330327226	0.014784848	0	0	0	0
ENSG00000013563	DNASE1L1	0.271857685	0.067077089	0.173903763	0.444915798	0	0	0	0
ENSG00000013573	DDX11	0.095599853	0.398280777	0.05686024	0.810264229	0	1	0	1
ENSG00000013583	HEBP1	0.058813722	0.775565708	0.066923493	0.828514247	0	0	0	0
ENSG00000013588	GPRC5A	0.339021848	2.26E-07	0.212376712	0.032620539	1	0	0	1
ENSG00000013619	MAMLD1	-0.22265471	0.29277292	-0.012456807	0.979113754	0	0	0	0
ENSG00000013725	CD6	0.24617992	NA	-0.002064093	NA	0	0	0	0
ENSG00000013810	TACC3	-0.523444584	6.43E-12	-0.039041362	0.842164812	0	0	0	0
ENSG00000014123	UFL1	-0.1296554	0.334082529	-0.021212036	0.951410864	0	1	1	2
ENSG00000014138	POLA2	0.025109483	0.922573822	0.175165024	0.406025989	0	0	0	0
ENSG00000014164	ZC3H3	-0.228421292	0.057226023	-0.098652599	0.638410722	0	0	0	0
ENSG00000014216	CAPN1	-0.151278979	0.212684254	-0.009871888	0.978354541	0	0	1	1
ENSG00000014257	ACPP	0.323110882	0.363963318	-0.008263028	NA	0	0	0	0
ENSG00000014641	MDH1	-0.145542456	0.053483107	0.033262068	0.84574772	0	0	0	0
ENSG00000014824	SLC30A9	0.051882263	0.689499827	-0.061296285	0.801505578	0	1	0	1
ENSG00000014914	MTMR11	0.742379717	0.001909856	0.249871596	NA	0	0	0	0
ENSG00000014919	COX15	0.51508715	4.70E-22	0.080327103	0.5593774	0	1	0	1
ENSG00000015133	CCDC88C	0.210716284	0.032847908	0.031510458	0.912672774	0	0	0	0
ENSG00000015153	YAF2	0.024545043	0.930493526	-0.027753192	0.954370429	0	0	0	0
ENSG00000015171	ZMYND11	-0.293917031	3.92E-05	0.04068545	0.862822048	0	1	0	1
ENSG00000015285	WAS	0.340948292	NA	0.079041451	NA	0	0	0	0
ENSG00000015413	DPEP1	-0.038207304	NA	-0.007871811	NA	0	0	0	0
ENSG00000015475	BID	-0.1557215	0.453217807	-0.152605108	0.577827509	0	0	1	1
ENSG00000015520	NPC1L1	0.495553728	NA	-0.039240631	NA	0	0	0	0
ENSG00000015532	XYLT2	0.541967199	2.79E-06	0.000845572	0.998418746	0	1	0	1
ENSG00000015568	RGPD5	0.352515366	0.162760422	0.137659115	0.653957329	0	0	0	0
ENSG00000015592	STMN4	0.100208629	NA	-0.049820522	NA	0	0	0	0
ENSG00000015676	NUDCD3	0.326917713	6.38E-07	0.014178782	0.954666553	0	1	1	2
ENSG00000016391	CHDH	-0.024015222	0.935880635	-0.112118386	0.736103606	0	1	0	1
ENSG00000016402	IL20RA	-0.229516539	0.53102219	-0.13815364	NA	0	0	0	0
ENSG00000016864	GLT8D1	0.077378914	0.709324714	0.132081081	0.508551355	0	1	0	1
ENSG00000017260	ATP2C1	0.35296619	0.021535203	0.287440207	0.106260271	0	1	1	2
ENSG00000017427	IGF1	0.153702986	0.725233687	0.029451176	NA	0	0	0	0
ENSG00000017483	SLC38A5	0.152440023	NA	-0.000370678	NA	0	0	0	0
ENSG00000017797	RALBP1	-0.122854402	0.174555966	0.047975596	0.803454125	0	1	0	1
ENSG00000018189	RUFY3	0.191111465	0.314657308	-0.071690304	0.835115224	0	0	0	0
ENSG00000018236	CNTN1	-0.353575659	0.020788619	-0.029330799	0.939100573	0	1	0	1
ENSG00000018280	SLC11A1	0.095445957	0.837205978	-0.068161349	NA	0	0	0	0
ENSG00000018408	WWTR1	-0.087297661	0.551340661	0.019915548	0.951391958	0	0	0	0
ENSG00000018510	AGPS	-0.223822542	0.018715845	0.026459335	0.929970487	0	0	0	0
ENSG00000018610	CXorf56	-0.249884061	0.06429435	-0.094263182	0.756716121	0	0	0	0
ENSG00000018625	ATP1A2	-0.213619698	NA	-0.037444699	NA	0	0	0	0
ENSG00000018699	TTC27	-0.313577164	0.015773381	-0.056757076	0.828514247	0	0	0	0
ENSG00000018869	ZNF582	NA	NA	0.004041162	NA	0	0	0	0
ENSG00000019102	VSIG2	0.026367574	0.960654901	0.12219176	NA	0	0	0	0
ENSG00000019144	PHLDB1	-0.486812031	0.000533542	0.1621553	0.532209725	0	1	0	1
ENSG00000019186	CYP24A1	0.122042677	0.762505483	0.319378739	0.122181927	0	0	0	0
ENSG00000019485	PRDM11	0.018231483	0.960654901	0.090956148	0.807576431	0	0	0	0
ENSG00000019505	SYT13	0.073241378	NA	0.036069736	NA	0	0	0	0
ENSG00000019549	SNAI2	0.082554483	0.824083033	0.233060666	0.345466117	0	0	0	0
ENSG00000019582	CD74	0.615133289	0.039590331	0.018326905	NA	0	0	0	0
ENSG00000019991	HGF	0.011322479	NA	NA	NA	0	0	0	0
ENSG00000019995	ZRANB1	-0.029687828	0.868393816	0.069586096	0.777952204	0	0	0	0
ENSG00000020129	NCDN	0.428288099	1.64E-06	-0.022519344	0.944295957	0	0	0	0
ENSG00000020181	ADGRA2	0.776325773	4.76E-05	0.112914612	0.75461862	0	0	0	0
ENSG00000020256	ZFP64	-0.161422727	0.124207959	-0.04893027	0.835115224	0	0	0	0
ENSG00000020426	MNAT1	0.013131246	0.965501614	-0.095807524	0.781700216	0	0	0	0
ENSG00000020577	SAMD4A	-0.477370037	0.000196791	-0.261947607	0.100067946	0	0	0	0
ENSG00000020633	RUNX3	-0.230747806	0.010192155	-0.04416663	0.862822048	0	0	0	0
ENSG00000020922	MRE11	-0.386411929	0.014522488	-0.004355823	0.992061859	0	1	0	1
ENSG00000021300	PLEKHB1	-0.028737667	0.956168107	0.050378002	NA	0	0	0	0
ENSG00000021355	SERPINB1	0.085224084	0.591264373	0.053824007	0.850771034	0	0	0	0
ENSG00000021461	CYP3A43	0.050319336	NA	0.072548239	NA	0	0	0	0
ENSG00000021488	SLC7A9	0.219628211	0.581828875	0.014714302	NA	0	0	0	0
ENSG00000021574	SPAST	-0.187214261	0.126977063	-0.118127041	0.581005862	0	1	0	1
ENSG00000021645	NRXN3	-0.297274948	0.041488494	0.198442278	0.323725228	0	1	0	1
ENSG00000021762	OSBPL5	0.206793715	0.595131376	0.058187137	NA	0	0	0	0
ENSG00000021776	AQR	-0.082418499	0.639211311	0.049245313	0.862822048	0	0	0	0
ENSG00000021826	CPS1	-0.381711436	7.75E-30	-0.039289718	0.593952607	0	1	0	1
ENSG00000022267	FHL1	-0.365187502	1.59E-07	0.020019613	0.928106775	0	0	0	0
ENSG00000022355	GABRA1	-0.014981374	NA	-0.001846443	NA	NA	NA	NA	NA
ENSG00000022567	SLC45A4	0.108671758	0.758111072	-0.134564803	0.672453316	0	1	0	1
ENSG00000022840	RNF10	0.466725351	2.23E-10	-0.212347985	0.06209548	0	0	0	0
ENSG00000022976	ZNF839	-0.284384601	0.149341452	-0.060493857	0.861016284	0	1	0	1
ENSG00000023041	ZDHHC6	0.124278943	0.281804793	-0.087390448	0.728875545	0	1	0	1
ENSG00000023171	GRAMD1B	0.510958329	3.44E-13	0.367189197	7.02E-06	0	0	0	0
ENSG00000023228	NDUFS1	-0.051279331	0.671142319	0.072585385	0.697858603	0	0	0	0
ENSG00000023287	RB1CC1	0.324594105	0.002685674	-0.090333005	0.725760383	0	1	0	1
ENSG00000023318	ERP44	0.272956671	0.005597997	0.088153602	0.653275856	0	1	1	2
ENSG00000023330	ALAS1	0.022225164	0.868457762	-0.191242089	0.064120397	0	0	0	0
ENSG00000023445	BIRC3	0.960704369	1.73E-07	-0.061889625	0.883086405	0	0	0	0
ENSG00000023516	AKAP11	-0.355104481	0.003326126	-0.059996511	0.850817799	0	1	0	1
ENSG00000023572	GLRX2	-0.261910087	0.235859881	-0.373501103	0.042641609	0	0	0	0
ENSG00000023608	SNAPC1	-0.333551259	0.046228101	-0.088512107	0.789118257	0	0	0	0
ENSG00000023697	DERA	-0.114571498	0.520168254	-0.086548963	0.798720606	0	0	0	0
ENSG00000023734	STRAP	-0.063280964	0.535667788	-0.077460476	0.590291192	0	0	0	0
ENSG00000023839	ABCC2	0.981406389	2.67E-06	0.045354209	NA	0	0	0	0
ENSG00000023892	DEF6	0.554942848	0.070869131	0.01575674	NA	0	0	0	0
ENSG00000023902	PLEKHO1	-0.403973966	0.002594169	0.117950915	0.640732446	0	0	0	0
ENSG00000023909	GCLM	0.132116329	0.065230742	-0.162559958	0.111734517	0	1	0	1
ENSG00000024048	UBR2	0.229932208	0.001340243	-0.077471364	0.635797864	0	0	0	0
ENSG00000024422	EHD2	0.16312321	0.016135118	0.017967049	0.934471622	0	0	0	0
ENSG00000024526	DEPDC1	-0.434843686	0.000441949	-0.100772719	0.680151842	0	1	0	1
ENSG00000024862	CCDC28A	0.376122594	0.141839462	0.180474188	NA	0	0	0	0
ENSG00000025039	RRAGD	-0.03838913	0.839922215	0.122565977	0.494077141	0	0	0	0
ENSG00000025156	HSF2	-0.304598293	0.123539229	-0.036834969	0.930504097	0	0	0	0
ENSG00000025293	PHF20	0.077378957	0.462444711	-0.01083591	0.974079564	0	0	0	0
ENSG00000025423	HSD17B6	0.188945513	0.644049059	-0.048493324	NA	0	0	0	0
ENSG00000025434	NR1H3	0.478978076	0.023961174	-0.003101621	0.996191653	0	0	0	0
ENSG00000025708	TYMP	1.201320435	4.34E-23	0.262645265	0.113062843	0	0	0	0
ENSG00000025770	NCAPH2	-0.156772368	0.109163088	-0.067822079	0.737744102	0	0	0	0
ENSG00000025772	TOMM34	0.136997064	0.106156104	-0.082938339	0.600339415	0	0	0	0
ENSG00000025796	SEC63	0.030364724	0.860379283	-0.089970963	0.73508073	1	1	1	3
ENSG00000025800	KPNA6	-0.175654427	0.018274176	-0.043470811	0.828514247	0	0	0	0
ENSG00000026025	VIM	0.149228418	2.51E-05	0.201349153	7.12E-05	0	0	0	0
ENSG00000026036	RTEL1-TNFRSF6B	0.22149074	0.545031255	0.229498177	0.223249368	0	0	0	0
ENSG00000026103	FAS	0.191887312	0.3571219	-0.094061721	0.791785959	0	1	0	1
ENSG00000026297	RNASET2	-0.407700038	0.000331486	-0.143465713	0.450903211	1	1	1	3
ENSG00000026508	CD44	-0.078796472	0.638233994	-0.094593569	0.719654186	0	0	0	0
ENSG00000026559	KCNG1	-0.315901604	0.069811529	-0.039425233	0.921568811	0	0	0	0
ENSG00000026652	AGPAT4	0.146301618	0.733813562	-0.019532703	NA	0	1	0	1
ENSG00000026751	SLAMF7	-0.124662258	NA	-0.098107481	NA	0	0	0	0
ENSG00000026950	BTN3A1	1.088615073	6.68E-11	0.01277864	0.981115464	0	0	0	0
ENSG00000027001	MIPEP	0.049192642	0.835816225	-0.000859521	0.998418746	0	1	0	1
ENSG00000027075	PRKCH	0.157772332	NA	0.077694398	NA	0	0	0	0
ENSG00000027644	INSRR	0.080030495	NA	-0.03234725	NA	0	0	0	0
ENSG00000027697	IFNGR1	-0.098441142	0.616676031	0.072438056	0.807205162	0	0	1	1
ENSG00000027847	B4GALT7	0.058348848	0.778870958	-0.012790877	0.978320396	0	0	0	0
ENSG00000027869	SH2D2A	-0.120212822	0.582863558	0.081382421	0.81727722	0	0	0	0
ENSG00000028116	VRK2	-0.106237837	0.524332838	-0.091394153	0.707952563	0	0	0	0
ENSG00000028137	TNFRSF1B	-0.25867325	0.356205798	0.064394852	0.877274908	0	0	0	0
ENSG00000028203	VEZT	0.326357679	0.002102418	0.027544281	0.932356006	0	1	0	1
ENSG00000028277	POU2F2	0.038765102	0.941182782	0.064796333	NA	0	0	0	0
ENSG00000028310	BRD9	0.378109852	1.05E-06	0.018300451	0.955460187	0	1	0	1
ENSG00000028528	SNX1	-0.000718048	0.996885481	0.072533249	0.738836323	0	1	0	1
ENSG00000028839	TBPL1	-0.110755564	0.656691839	-0.085932149	0.821768479	0	0	0	0
ENSG00000029153	ARNTL2	0.151860564	0.305942083	-0.064816326	0.834616358	0	0	0	0
ENSG00000029363	BCLAF1	-0.367300416	9.17E-08	-0.059146499	0.678861044	0	1	0	1
ENSG00000029364	SLC39A9	0.357949046	6.61E-12	-0.017542403	0.943928094	0	1	0	1
ENSG00000029534	ANK1	-0.219886782	0.461890092	0.21914095	0.387979322	0	0	0	0
ENSG00000029639	TFB1M	-0.236802825	0.318720956	-0.046094245	0.91631598	0	0	0	0
ENSG00000029725	RABEP1	0.140653308	0.161029191	-0.096328789	0.621217905	0	1	0	1
ENSG00000029993	HMGB3	-0.255168956	0.003864537	-0.001458067	0.997174008	0	0	0	0
ENSG00000030066	NUP160	-0.033720509	0.69238556	-0.081539614	0.443010344	0	0	0	0
ENSG00000030110	BAK1	0.932921353	1.74E-19	-0.081593945	0.77077388	0	0	0	0
ENSG00000030304	MUSK	-0.068787017	NA	-0.010962398	NA	0	0	0	0
ENSG00000030419	IKZF2	0.042238135	0.934449785	0.050058903	0.895349022	0	0	0	0
ENSG00000030582	GRN	0.049557167	0.637515241	-0.079393778	0.68045291	1	0	1	2
ENSG00000031003	FAM13B	0.335649657	6.13E-05	-0.047782461	0.849825268	0	1	0	1
ENSG00000031081	ARHGAP31	0.410843755	0.111847579	0.044347094	0.922922907	0	0	0	0
ENSG00000031691	CENPQ	-0.138386984	0.541686638	-0.085514459	0.81727722	0	0	0	0
ENSG00000031698	SARS	0.257119226	2.24E-05	0.014980038	0.951972998	0	0	0	0
ENSG00000031823	RANBP3	-0.036594993	0.877322539	-0.140450206	0.479283959	0	0	0	0
ENSG00000032219	ARID4A	-0.062024437	0.795581257	0.224814759	0.340615677	0	0	0	0
ENSG00000032389	EIPR1	0.538795907	1.00E-06	0.160801982	0.467131999	0	0	0	0
ENSG00000032444	PNPLA6	0.223332141	0.012278901	0.175151657	0.237242364	0	1	0	1
ENSG00000032742	IFT88	-0.027410886	0.94834714	-0.152469067	0.624188424	0	0	0	0
ENSG00000033011	ALG1	0.063457367	0.725770528	0.002000218	0.997174008	0	0	1	1
ENSG00000033030	ZCCHC8	0.357301904	0.004849978	-0.065298085	0.832956865	0	1	0	1
ENSG00000033050	ABCF2	0.199779096	0.000571067	0.001924225	0.995247309	0	0	0	0
ENSG00000033100	CHPF2	0.102661362	0.414427323	0.111229554	0.526415327	0	1	0	1
ENSG00000033122	LRRC7	0.052632063	0.914618343	0.067350665	NA	0	0	0	0
ENSG00000033170	FUT8	0.052126117	0.858414209	0.051988594	0.886993709	0	1	0	1
ENSG00000033178	UBA6	-0.088158659	0.673066896	-0.056289494	0.878829113	0	1	0	1
ENSG00000033327	GAB2	-0.006595715	0.978124171	-0.116826335	0.638521734	0	0	0	0
ENSG00000033627	ATP6V0A1	0.233834189	0.038982415	-0.233062903	0.049819103	0	1	1	2
ENSG00000033800	PIAS1	-0.416389885	0.00608043	-0.181805444	0.477872691	0	0	0	0
ENSG00000033867	SLC4A7	0.296654425	0.000742212	0.056530674	0.820223603	0	1	1	2
ENSG00000034152	MAP2K3	-0.312765894	0.000428301	-0.061891094	0.798674389	0	0	0	0
ENSG00000034239	EFCAB1	-0.132321637	NA	-0.078049385	NA	NA	NA	NA	NA
ENSG00000034510	TMSB10	0.006088248	0.94475394	0.095107349	0.210315207	0	0	0	0
ENSG00000034533	ASTE1	0.593480868	0.002847208	0.243203695	0.317360652	0	0	0	0
ENSG00000034677	RNF19A	-0.032607994	0.924025093	0.180080873	0.484183551	0	0	0	0
ENSG00000034693	PEX3	-0.011166527	0.973116408	0.08867792	0.783681168	0	0	0	0
ENSG00000034713	GABARAPL2	-0.119757418	0.481937404	-0.109190038	0.653275856	0	0	0	0
ENSG00000035115	SH3YL1	0.640230624	0.002419963	0.130663657	0.682321523	0	0	0	0
ENSG00000035141	FAM136A	0.364895725	3.00E-12	-0.099995121	0.494346486	0	0	1	1
ENSG00000035403	VCL	-0.199006437	0.000213711	-0.025614173	0.8836974	0	1	0	1
ENSG00000035499	DEPDC1B	-0.320196992	0.029247917	-0.019308012	0.966876808	0	0	0	0
ENSG00000035664	DAPK2	-0.599228276	0.005881562	-0.238683857	0.315961895	0	0	0	0
ENSG00000035681	NSMAF	0.010606997	0.961744549	-0.156375263	0.363683874	0	0	0	0
ENSG00000035687	ADSS	-0.167899023	0.209104072	-0.087427732	0.70240694	0	1	0	1
ENSG00000035720	STAP1	0.018689236	NA	0.002287151	NA	0	0	0	0
ENSG00000035862	TIMP2	-0.129562457	0.061962043	0.153643242	0.08221048	1	1	1	3
ENSG00000035928	RFC1	0.088245398	0.43494547	0.068800939	0.756244066	0	1	0	1
ENSG00000036054	TBC1D23	-0.013944829	0.961091099	-0.060574308	0.883783454	0	0	0	0
ENSG00000036257	CUL3	-0.167942157	0.07362528	-0.107208173	0.501745273	0	0	0	0
ENSG00000036473	OTC	0.00438381	NA	NA	NA	0	0	0	0
ENSG00000036530	CYP46A1	0.0595213	0.824717671	0.011224556	0.98027294	0	0	0	0
ENSG00000036565	SLC18A1	0.00438381	NA	NA	NA	NA	NA	NA	NA
ENSG00000036672	USP2	-0.243746412	0.279908528	0.039720845	0.930698359	0	0	0	0
ENSG00000036828	CASR	-0.077589587	0.815758242	0.095018398	0.800977091	NA	NA	NA	NA
ENSG00000037042	TUBG2	1.31198556	5.48E-21	0.048535576	0.914021108	0	0	0	0
ENSG00000037241	RPL26L1	-0.20425117	0.101625258	-0.067173187	0.80485465	0	0	0	0
ENSG00000037280	FLT4	-0.138626252	0.751462537	-0.047108272	NA	0	0	0	0
ENSG00000037474	NSUN2	-0.212024677	3.17E-07	-0.108483683	0.094046796	0	0	0	0
ENSG00000037637	FBXO42	0.158193596	0.397411464	0.280320899	0.054911459	0	0	0	0
ENSG00000037749	MFAP3	0.278142431	0.131149282	0.203758703	0.34192264	0	1	1	2
ENSG00000037757	MRI1	-0.086210584	0.516644569	-0.09416027	0.61455991	0	1	1	2
ENSG00000037897	METTL1	-0.171687754	0.483871556	-0.122780595	0.687160834	0	0	0	0
ENSG00000037965	HOXC8	-0.295290314	0.340313197	-0.063572632	NA	0	0	0	0
ENSG00000038002	AGA	0.025638144	0.946685353	0.046617591	0.920691348	0	1	0	1
ENSG00000038210	PI4K2B	0.242037785	0.029409427	0.141189891	0.451276361	0	0	0	0
ENSG00000038219	BOD1L1	0.279013371	1.24E-06	0.215245107	0.008332615	0	1	0	1
ENSG00000038274	MAT2B	-0.307190245	7.21E-05	-0.016526183	0.951391958	0	0	0	0
ENSG00000038295	TLL1	-0.117368027	0.647190641	0.23027737	0.292745614	0	0	0	0
ENSG00000038358	EDC4	-0.210449421	0.000340011	-0.137398389	0.199819316	0	0	0	0
ENSG00000038382	TRIO	0.042168694	0.706191428	-0.060343666	0.699625312	0	1	0	1
ENSG00000038427	VCAN	0.130522837	NA	-0.024137959	NA	1	1	1	3
ENSG00000038532	CLEC16A	-0.060569638	0.733157621	0.049082857	0.854856924	0	1	0	1
ENSG00000038945	MSR1	0.001564243	0.997565966	0.169679078	0.549267716	0	0	0	0
ENSG00000039068	CDH1	0.470604415	0.081200119	0.16512107	NA	0	0	0	0
ENSG00000039139	DNAH5	1.174902718	1.27E-09	-0.070413552	NA	0	0	0	0
ENSG00000039319	ZFYVE16	-0.232143923	0.253725643	-0.10177006	0.768509281	0	1	0	1
ENSG00000039523	RIPOR1	-0.082836113	0.557539404	-0.105216956	0.625290526	0	0	0	0
ENSG00000039560	RAI14	-0.279033098	4.37E-05	0.002767642	0.991408755	0	1	0	1
ENSG00000039600	SOX30	0.086848719	NA	0.0093033	NA	0	0	0	0
ENSG00000039650	PNKP	0.201755278	0.432709778	-0.055943998	0.898401304	0	1	0	1
ENSG00000039987	BEST2	-0.221987345	0.57925719	0.021083016	NA	0	0	0	0
ENSG00000040199	PHLPP2	0.176771992	0.169000301	0.182825697	0.20199227	0	0	0	0
ENSG00000040275	SPDL1	0.153317073	0.1272342	0.302311108	0.001681334	0	0	0	0
ENSG00000040341	STAU2	-0.335515316	0.001750848	-0.014408868	0.967831692	0	0	0	0
ENSG00000040487	PQLC2	0.613150165	4.28E-06	-0.049764804	0.897560637	0	1	0	1
ENSG00000040531	CTNS	0.481173433	0.001506502	0.114930442	0.719654186	0	1	0	1
ENSG00000040608	RTN4R	-0.211121007	0.460802447	0.153586019	0.61517889	0	0	0	0
ENSG00000040633	PHF23	-0.248296687	0.121021623	-0.115338214	0.653275856	0	0	0	0
ENSG00000040731	CDH10	0.346527853	0.075463207	0.285756529	0.174505083	0	0	0	0
ENSG00000040933	INPP4A	-0.103312495	0.448321613	-0.081319073	0.738836323	0	1	0	1
ENSG00000041353	RAB27B	0.197465869	0.313758426	0.066654844	0.865503156	0	0	0	0
ENSG00000041357	PSMA4	-0.075399846	0.266656313	-0.139217202	0.113031806	0	0	0	0
ENSG00000041515	MYO16	-0.087912328	0.80424033	-0.029096457	0.954775487	0	0	0	0
ENSG00000041802	LSG1	0.028600129	0.88235306	-0.061797446	0.814370367	0	0	0	0
ENSG00000041880	PARP3	0.84833212	7.00E-11	0.142412075	0.61455991	0	0	0	0
ENSG00000041982	TNC	0.005012149	0.991118722	0.072062649	NA	1	0	0	1
ENSG00000041988	THAP3	0.238193335	0.302169781	-0.179122356	0.4979716	0	0	0	0
ENSG00000042062	RIPOR3	0.128858845	0.76069289	0.079252285	NA	0	0	0	0
ENSG00000042088	TDP1	0.209111312	0.174512712	0.06842068	0.836251305	0	0	0	0
ENSG00000042286	AIFM2	0.928926833	4.16E-25	-0.101388613	0.672545532	0	0	0	0
ENSG00000042304	C2orf83	NA	NA	0.002287151	NA	0	0	0	0
ENSG00000042317	SPATA7	-0.035218752	0.943335832	0.007414583	NA	0	0	0	0
ENSG00000042429	MED17	-0.15024948	0.318249193	-0.141122072	0.519217025	0	0	0	0
ENSG00000042445	RETSAT	0.489231868	0.000412854	0.152055953	0.535228539	1	1	0	2
ENSG00000042493	CAPG	-0.219360536	0.106558427	0.135002988	0.534778194	0	0	0	0
ENSG00000042753	AP2S1	0.082797651	0.55600502	0.048104487	0.861516258	0	0	0	0
ENSG00000042781	USH2A	-0.124252147	NA	-0.063088007	NA	0	0	0	0
ENSG00000042832	TG	0.17653968	NA	0.017576339	NA	0	0	0	0
ENSG00000042980	ADAM28	0.193974202	0.621085619	-0.034560609	NA	0	0	0	0
ENSG00000043039	BARX2	-0.131299616	NA	-0.030362878	NA	0	0	0	0
ENSG00000043093	DCUN1D1	-0.075842996	0.753516489	0.001028403	0.998418746	0	0	0	0
ENSG00000043143	JADE2	-0.404894956	3.46E-09	-0.100980176	0.473080516	0	0	0	0
ENSG00000043355	ZIC2	-0.431229629	0.00061712	-0.04953669	0.871586722	0	0	0	0
ENSG00000043514	TRIT1	0.448381093	0.000266354	0.103412329	0.737744102	0	0	0	0
ENSG00000043591	ADRB1	-0.11290177	0.802770832	0.063617757	NA	0	0	0	0
ENSG00000044090	CUL7	0.506601404	1.15E-07	0.134396605	0.46617485	0	1	0	1
ENSG00000044115	CTNNA1	-0.283984854	3.94E-08	-0.11364323	0.053073609	0	0	0	0
ENSG00000044446	PHKA2	-0.157067851	0.110909025	-0.053423157	0.782789035	0	1	0	1
ENSG00000044459	CNTLN	-0.004591009	0.983931952	0.064680649	0.822535163	0	0	0	0
ENSG00000044524	EPHA3	0.239910053	NA	0.023787641	NA	NA	NA	NA	NA
ENSG00000044574	HSPA5	0.367373857	2.06E-16	-0.004505516	0.977883006	1	0	1	2
ENSG00000046604	DSG2	-0.078021067	0.375253272	-0.100107813	0.423035317	0	1	1	2
ENSG00000046647	GEMIN8	-0.213318375	0.234037883	-0.120242526	0.707952563	0	0	0	0
ENSG00000046651	OFD1	0.116985723	0.234037883	-0.059395788	0.749647969	0	1	0	1
ENSG00000046653	GPM6B	-0.071609274	0.833128096	0.111362271	0.756074575	0	1	0	1
ENSG00000046774	MAGEC2	0.006323975	NA	0.018697139	NA	0	0	0	0
ENSG00000046889	PREX2	-0.020555186	NA	0.034116038	NA	NA	NA	NA	NA
ENSG00000047056	WDR37	0.049555794	0.810145736	0.266221941	0.096182889	0	0	0	0
ENSG00000047188	YTHDC2	-0.044960216	0.723870066	-0.19157174	0.042705685	0	1	0	1
ENSG00000047230	CTPS2	-0.594873015	3.80E-11	-0.079437351	0.756074575	0	0	0	0
ENSG00000047249	ATP6V1H	-0.110889392	0.342901561	0.069934895	0.769284014	0	0	0	0
ENSG00000047315	POLR2B	-0.280664905	0.000125976	-0.114276182	0.345356207	0	0	0	0
ENSG00000047346	FAM214A	0.220668077	0.313720318	0.009047633	0.98732689	0	0	0	0
ENSG00000047365	ARAP2	-0.290214391	0.312649173	-0.227004676	0.364176505	0	0	0	0
ENSG00000047410	TPR	0.01646713	0.919592996	0.026341706	0.933019233	0	1	0	1
ENSG00000047457	CP	0.202217041	NA	-0.013980493	NA	0	0	0	0
ENSG00000047578	KIAA0556	-0.059624632	0.850969942	-0.133392982	0.682321523	0	0	0	0
ENSG00000047579	DTNBP1	0.145108683	0.546866142	0.183156876	0.492483993	0	0	0	0
ENSG00000047597	XK	0.022388494	0.896418484	0.032210282	0.91547611	0	0	0	0
ENSG00000047617	ANO2	-0.242703564	0.146917599	-0.024670134	0.955460187	0	0	0	0
ENSG00000047621	C12orf4	0.200295958	0.198437358	0.130067417	0.570016179	0	0	0	0
ENSG00000047634	SCML1	-0.163426811	0.290031881	0.047717147	0.869647089	0	1	0	1
ENSG00000047644	WWC3	0.027236828	0.958239919	-0.087640151	NA	0	0	0	0
ENSG00000047648	ARHGAP6	-0.15574651	NA	-0.096297409	NA	0	0	0	0
ENSG00000047662	FAM184B	0.308390703	0.376593659	0.138657544	NA	0	0	0	0
ENSG00000047849	MAP4	0.082726165	0.252246833	0.048923981	0.728875545	0	1	0	1
ENSG00000047932	GOPC	0.124895336	0.252952616	0.049953895	0.847260976	0	1	0	1
ENSG00000047936	ROS1	-0.058263414	NA	0.038898546	NA	0	0	0	0
ENSG00000048028	USP28	-0.150010135	0.370274074	-0.138429282	0.549897876	0	0	0	0
ENSG00000048052	HDAC9	-0.681485436	0.003385305	0.026321827	0.95894002	0	0	0	0
ENSG00000048140	TSPAN17	-0.133595759	0.531619269	-0.013344169	0.978193866	0	0	0	0
